文件路径,识别结果,位置,置信度,用时
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.554012656211853,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7846965193748474,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.786399781703949,0.08991122245788574
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238177299499512,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.824735701084137,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8254828453063965,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261224627494812,0.08991122245788574
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8619374632835388,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8628153204917908,0.08991122245788574
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9078075289726257,0.08991122245788574
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9264620542526245,0.08991122245788574
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.554169237613678,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7849192023277283,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7864600419998169,0.09663558006286621
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238186836242676,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.824749231338501,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8255435228347778,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261269330978394,0.09663558006286621
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8621349930763245,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8628968596458435,0.09663558006286621
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9078113436698914,0.09663558006286621
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9265466928482056,0.09663558006286621
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5540322661399841,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7847484946250916,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7864210605621338,0.08888363838195801
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238186240196228,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8247999548912048,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8254973888397217,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261269330978394,0.08888363838195801
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8619203567504883,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8627271056175232,0.08888363838195801
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9078170657157898,0.08888363838195801
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9264594912528992,0.08888363838195801
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.554216742515564,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7850106358528137,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7865190505981445,0.10202288627624512
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238112330436707,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8248358964920044,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8255665302276611,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.826134443283081,0.10202288627624512
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8621279001235962,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8627852201461792,0.10202288627624512
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.907817542552948,0.10202288627624512
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9265444278717041,0.10202288627624512
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5540325045585632,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7847438454627991,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7864270806312561,0.08929324150085449
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238115906715393,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8248359560966492,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8255026936531067,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261264562606812,0.08929324150085449
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8619101643562317,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8627278208732605,0.08929324150085449
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9078178405761719,0.08929324150085449
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9264608025550842,0.08929324150085449
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5542519092559814,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7850139737129211,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.78652024269104,0.09881877899169922
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238123059272766,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8248359560966492,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8255714178085327,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261339068412781,0.09881877899169922
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8621273040771484,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.862786054611206,0.09881877899169922
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.907817542552948,0.09881877899169922
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9265397191047668,0.09881877899169922
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5539847016334534,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.784747302532196,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7864338755607605,0.09665131568908691
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8238222599029541,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.824836254119873,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.825505256652832,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261277079582214,0.09665131568908691
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8619078993797302,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8627284169197083,0.09665131568908691
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9078168272972107,0.09665131568908691
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9264586567878723,0.09665131568908691
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.554207980632782,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7847210168838501,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7865384817123413,0.09502196311950684
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 597, 250]",0.8237149119377136,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8247867226600647,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8255500197410583,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8261223435401917,0.09502196311950684
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8619489669799805,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8628779649734497,0.09502196311950684
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9077956080436707,0.09502196311950684
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9264336824417114,0.09502196311950684
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5569971203804016,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 459]",0.7874682545661926,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 382]",0.7884043455123901,0.09724283218383789
QQ视频20240414145138.mp4,嗜碱细胞,"[290, 179, 597, 250]",0.8226153254508972,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[581, 176, 639, 249]",0.8239819407463074,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[161, 402, 236, 465]",0.8270098567008972,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[42, 249, 224, 309]",0.8277327418327332,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 465]",0.8617632985115051,0.09724283218383789
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8618488311767578,0.09724283218383789
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 547, 451]",0.9071998000144958,0.09724283218383789
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 143, 423]",0.9266065359115601,0.09724283218383789
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5607044100761414,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7891362309455872,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936288714408875,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227216601371765,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8274467587471008,0.09904885292053223
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278003334999084,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8650986552238464,0.09904885292053223
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8653790354728699,0.09904885292053223
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.913303017616272,0.09904885292053223
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9277005791664124,0.09904885292053223
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5609292984008789,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7893003225326538,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.79364013671875,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227240443229675,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8275159001350403,0.10174369812011719
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278002142906189,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8650119304656982,0.10174369812011719
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8652026653289795,0.10174369812011719
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133032560348511,0.10174369812011719
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9277294874191284,0.10174369812011719
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5606717467308044,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7891180515289307,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936223149299622,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227203488349915,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8274456858634949,0.0997314453125
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278002142906189,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8650897741317749,0.0997314453125
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8653779029846191,0.0997314453125
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133031368255615,0.0997314453125
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9276960492134094,0.0997314453125
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5608914494514465,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7892782688140869,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936329245567322,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227223753929138,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8275139331817627,0.0997018814086914
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278002142906189,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8650541305541992,0.0997018814086914
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8652006387710571,0.0997018814086914
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133033156394958,0.0997018814086914
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9277245402336121,0.0997018814086914
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5606799721717834,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7891136407852173,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936222553253174,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227199912071228,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8274443745613098,0.09542107582092285
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278002142906189,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8651505708694458,0.09542107582092285
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8653779625892639,0.09542107582092285
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133029580116272,0.09542107582092285
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9276949167251587,0.09542107582092285
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5609083771705627,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.789282500743866,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936343550682068,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227223753929138,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8275141716003418,0.09705042839050293
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278003334999084,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8650550246238708,0.09705042839050293
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8652018904685974,0.09705042839050293
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133033156394958,0.09705042839050293
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9277251958847046,0.09705042839050293
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5606109499931335,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7890713214874268,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.79360431432724,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227182626724243,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8274403810501099,0.09364485740661621
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278002142906189,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.865073561668396,0.09364485740661621
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.8653696775436401,0.09364485740661621
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133032560348511,0.09364485740661621
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.927690327167511,0.09364485740661621
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5609032511711121,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7892314195632935,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936210632324219,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227227926254272,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255270719528198,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8275145292282104,0.09240889549255371
QQ视频20240414145138.mp4,嗜碱细胞,"[289, 179, 595, 250]",0.8278003931045532,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[0, 389, 68, 464]",0.8649058938026428,0.09240889549255371
QQ视频20240414145138.mp4,中性粒细胞,"[2, 175, 236, 242]",0.865197479724884,0.09240889549255371
QQ视频20240414145138.mp4,嗜酸细胞,"[266, 293, 548, 450]",0.9133033156394958,0.09240889549255371
QQ视频20240414145138.mp4,嗜酸细胞,"[0, 255, 142, 423]",0.9277226328849792,0.09240889549255371
QQ视频20240414145138.mp4,红细胞,"[0, 250, 63, 286]",0.5607448816299438,0.09086751937866211
QQ视频20240414145138.mp4,红细胞,"[56, 361, 198, 458]",0.7891094088554382,0.09086751937866211
QQ视频20240414145138.mp4,红细胞,"[153, 300, 235, 383]",0.7936103940010071,0.09086751937866211
QQ视频20240414145138.mp4,红细胞,"[162, 402, 236, 465]",0.8227189183235168,0.09086751937866211
QQ视频20240414145138.mp4,红细胞,"[582, 177, 639, 248]",0.8255271911621094,0.09086751937866211
QQ视频20240414145138.mp4,红细胞,"[41, 249, 224, 309]",0.8274476528167725,0.09086751937866211
